compound_entity	drugbank_id	drug_name	relation	disease_entity	umls_cui	disease_name	sem_type	label	num_raw_rows
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0432487	C0432487	Post-transplant lymphoproliferative disorder	Neoplastic Process	failed_like	1
Compound::DB00688	DB00688	Mycophenolate mofetil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0432487	C0432487	Post-transplant lymphoproliferative disorder	Neoplastic Process	failed_like	1
Compound::DB00864	DB00864	Tacrolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0432487	C0432487	Post-transplant lymphoproliferative disorder	Neoplastic Process	failed_like	1
Compound::DB01024	DB01024	Mycophenolic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0432487	C0432487	Post-transplant lymphoproliferative disorder	Neoplastic Process	failed_like	2
Compound::DB01073	DB01073	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0432487	C0432487	Post-transplant lymphoproliferative disorder	Neoplastic Process	failed_like	1
Compound::DB06774	DB06774	Capsaicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0458247	C0458247	Allodynia	Finding	failed_like	1
Compound::DB01115	DB01115	Nifedipine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0473390	C0473390	Threatened premature labor	Pathologic Function	failed_like	1
Compound::DB00860	DB00860	Prednisolone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0474368	C0474368	Labor Pain	Sign or Symptom	failed_like	3
Compound::DB00959	DB00959	Methylprednisolone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0474368	C0474368	Labor Pain	Sign or Symptom	failed_like	2
Compound::DB06690	DB06690	Nitrous oxide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0474368	C0474368	Labor Pain	Sign or Symptom	failed_like	1
Compound::DB01169	DB01169	Arsenic trioxide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0476089	C0476089	Endometrial Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00996	DB00996	Gabapentin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0476481	C0476481	Chronic intractable pain	Sign or Symptom	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	4
Compound::DB00158	DB00158	Folic Acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	2
Compound::DB00526	DB00526	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	4
Compound::DB00544	DB00544	Fluorouracil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	5
Compound::DB00762	DB00762	Irinotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	2
Compound::DB01101	DB01101	Oxaliplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	2
Compound::DB11596	DB11596	Levoleucovorin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0494165	C0494165	Secondary malignant neoplasm of liver	Neoplastic Process	failed_like	3
Compound::DB01006	DB01006	Letrozole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0495144	C0495144	Medical abortion, complete or unspecified, without complication	Pathologic Function	failed_like	1
Compound::DB01108	DB01108	Trilostane	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0495144	C0495144	Medical abortion, complete or unspecified, without complication	Pathologic Function	failed_like	1
Compound::DB00860	DB00860	Prednisolone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0495199	C0495199	Complication of anesthesia during pregnancy, unspecified	Pathologic Function	failed_like	3
Compound::DB00959	DB00959	Methylprednisolone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0495199	C0495199	Complication of anesthesia during pregnancy, unspecified	Pathologic Function	failed_like	2
Compound::DB00633	DB00633	Dexmedetomidine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0520679	C0520679	Sleep Apnea, Obstructive	Disease or Syndrome	failed_like	1
Compound::DB00184	DB00184	Nicotine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0520909	C0520909	Postoperative Nausea and Vomiting	Sign or Symptom	failed_like	1
Compound::DB04896	DB04896	Milnacipran	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0521517	C0521517	Primary fibromyalgia syndrome	Disease or Syndrome	failed_like	1
Compound::DB00158	DB00158	Folic Acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524528	C0524528	Pervasive Development Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00650	DB00650	Leucovorin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524528	C0524528	Pervasive Development Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB11596	DB11596	Levoleucovorin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524528	C0524528	Pervasive Development Disorder	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00273	DB00273	Topiramate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524620	C0524620	Metabolic Syndrome X	Disease or Syndrome	failed_like	1
Compound::DB00091	DB00091	Cyclosporine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524910	C0524910	Hepatitis C, Chronic	Disease or Syndrome	failed_like	1
Compound::DB01394	DB01394	Colchicine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524910	C0524910	Hepatitis C, Chronic	Disease or Syndrome	failed_like	1
Compound::DB06756	DB06756	Glycine betaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0524910	C0524910	Hepatitis C, Chronic	Disease or Syndrome	failed_like	1
Compound::DB00898	DB00898	Ethanol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0549393	C0549393	Alcohol problem	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00178	DB00178	Ramipril	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0549399	C0549399	Low density lipoprotein increased	Finding	failed_like	2
Compound::DB00641	DB00641	Simvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0549399	C0549399	Low density lipoprotein increased	Finding	failed_like	2
Compound::DB00936	DB00936	Salicylic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0549399	C0549399	Low density lipoprotein increased	Finding	failed_like	2
Compound::DB00945	DB00945	Acetylsalicylic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0549399	C0549399	Low density lipoprotein increased	Finding	failed_like	2
Compound::DB00380	DB00380	Dexrazoxane	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553580	C0553580	Ewings sarcoma	Neoplastic Process	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553580	C0553580	Ewings sarcoma	Neoplastic Process	failed_like	2
Compound::DB00541	DB00541	Vincristine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553580	C0553580	Ewings sarcoma	Neoplastic Process	failed_like	2
Compound::DB00762	DB00762	Irinotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553580	C0553580	Ewings sarcoma	Neoplastic Process	failed_like	1
Compound::DB00853	DB00853	Temozolomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553580	C0553580	Ewings sarcoma	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553580	C0553580	Ewings sarcoma	Neoplastic Process	failed_like	2
Compound::DB01229	DB01229	Paclitaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0553723	C0553723	Squamous cell carcinoma of skin	Neoplastic Process	failed_like	1
Compound::DB00745	DB00745	Modafinil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0555198	C0555198	Malignant Glioma	Neoplastic Process	failed_like	1
Compound::DB00853	DB00853	Temozolomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0555198	C0555198	Malignant Glioma	Neoplastic Process	failed_like	1
Compound::DB00855	DB00855	Aminolevulinic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0555198	C0555198	Malignant Glioma	Neoplastic Process	failed_like	1
Compound::DB00889	DB00889	Granisetron	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0555198	C0555198	Malignant Glioma	Neoplastic Process	failed_like	1
Compound::DB00904	DB00904	Ondansetron	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0555198	C0555198	Malignant Glioma	Neoplastic Process	failed_like	1
Compound::DB06413	DB06413	Armodafinil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0555198	C0555198	Malignant Glioma	Neoplastic Process	failed_like	1
Compound::DB00289	DB00289	Atomoxetine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0556385	C0556385	Craving for alcohol	Finding	failed_like	1
Compound::DB00783	DB00783	Estradiol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0566951	C0566951	Vaginal ulcer	Disease or Syndrome	failed_like	1
Compound::DB00974	DB00974	Edetic Acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0572025	C0572025	Acetaminophen overdose	Injury or Poisoning	failed_like	1
Compound::DB06151	DB06151	Acetylcysteine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0572025	C0572025	Acetaminophen overdose	Injury or Poisoning	failed_like	1
Compound::DB00624	DB00624	Testosterone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0599750	C0599750	hormone deficiency	Disease or Syndrome	failed_like	3
Compound::DB06710	DB06710	Methyltestosterone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0599750	C0599750	hormone deficiency	Disease or Syndrome	failed_like	1
Compound::DB00331	DB00331	Metformin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0600139	C0600139	Prostate carcinoma	Neoplastic Process	failed_like	1
Compound::DB00641	DB00641	Simvastatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0600139	C0600139	Prostate carcinoma	Neoplastic Process	failed_like	1
Compound::DB00571	DB00571	Propranolol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0600427	C0600427	Cocaine Dependence	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00907	DB00907	Cocaine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0600427	C0600427	Cocaine Dependence	Mental or Behavioral Dysfunction	failed_like	2
Compound::DB01080	DB01080	Vigabatrin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0600427	C0600427	Cocaine Dependence	Mental or Behavioral Dysfunction	failed_like	2
Compound::DB00619	DB00619	Imatinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0600518	C0600518	Choroidal Neovascularization	Pathologic Function	failed_like	1
Compound::DB00073	DB00073	Rituximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677695	C0677695	contiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677695	C0677695	contiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00541	DB00541	Vincristine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677695	C0677695	contiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00635	DB00635	Prednisone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677695	C0677695	contiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677695	C0677695	contiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00049	DB00049	Rasburicase	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677696	C0677696	contiguous stage II adult Burkitt's lymphoma	Neoplastic Process	failed_like	1
Compound::DB00437	DB00437	Allopurinol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677696	C0677696	contiguous stage II adult Burkitt's lymphoma	Neoplastic Process	failed_like	1
Compound::DB00073	DB00073	Rituximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677709	C0677709	noncontiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677709	C0677709	noncontiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00541	DB00541	Vincristine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677709	C0677709	noncontiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00635	DB00635	Prednisone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677709	C0677709	noncontiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677709	C0677709	noncontiguous stage II adult diffuse large cell lymphoma	Neoplastic Process	failed_like	3
Compound::DB00049	DB00049	Rasburicase	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677710	C0677710	noncontiguous stage II adult Burkitt's lymphoma	Neoplastic Process	failed_like	1
Compound::DB00437	DB00437	Allopurinol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677710	C0677710	noncontiguous stage II adult Burkitt's lymphoma	Neoplastic Process	failed_like	1
Compound::DB00188	DB00188	Bortezomib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677714	C0677714	Mantle cell lymphoma stage III	Neoplastic Process	failed_like	1
Compound::DB00188	DB00188	Bortezomib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677721	C0677721	Mantle cell lymphoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677721	C0677721	Mantle cell lymphoma stage IV	Neoplastic Process	failed_like	1
Compound::DB00073	DB00073	Rituximab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00188	DB00188	Bortezomib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	2
Compound::DB00194	DB00194	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00480	DB00480	Lenalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00531	DB00531	Cyclophosphamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00688	DB00688	Mycophenolate mofetil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00864	DB00864	Tacrolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01024	DB01024	Mycophenolic acid	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	2
Compound::DB01041	DB01041	Thalidomide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB01073	DB01073	Vidarabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB06176	DB06176	Romidepsin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677725	C0677725	Mantle cell lymphoma recurrent	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677866	C0677866	Brain Stem Neoplasms	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677866	C0677866	Brain Stem Neoplasms	Neoplastic Process	failed_like	1
Compound::DB00004	DB00004	Denileukin diftitox	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677886	C0677886	Epithelial ovarian cancer	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677886	C0677886	Epithelial ovarian cancer	Neoplastic Process	failed_like	1
Compound::DB00958	DB00958	Carboplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677886	C0677886	Epithelial ovarian cancer	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677886	C0677886	Epithelial ovarian cancer	Neoplastic Process	failed_like	1
Compound::DB01030	DB01030	Topotecan	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677886	C0677886	Epithelial ovarian cancer	Neoplastic Process	failed_like	1
Compound::DB01229	DB01229	Paclitaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0677886	C0677886	Epithelial ovarian cancer	Neoplastic Process	failed_like	1
Compound::DB00898	DB00898	Ethanol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0678254	C0678254	AOD misuse	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB00289	DB00289	Atomoxetine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0678306	C0678306	alcohol sensitivity	Finding	failed_like	1
Compound::DB01268	DB01268	Sunitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0679246	C0679246	advanced disease	Finding	failed_like	1
Compound::DB00016	DB00016	Erythropoietin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0685938	C0685938	Malignant neoplasm of gastrointestinal tract	Neoplastic Process	failed_like	1
Compound::DB00515	DB00515	Cisplatin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0685938	C0685938	Malignant neoplasm of gastrointestinal tract	Neoplastic Process	failed_like	1
Compound::DB00864	DB00864	Tacrolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0686586	C0686586	Acute leukemia in remission	Neoplastic Process	failed_like	1
Compound::DB00877	DB00877	Sirolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0686586	C0686586	Acute leukemia in remission	Neoplastic Process	failed_like	1
Compound::DB01590	DB01590	Everolimus	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0686586	C0686586	Acute leukemia in remission	Neoplastic Process	failed_like	1
Compound::DB00273	DB00273	Topiramate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0687132	C0687132	heavy drinking	Mental or Behavioral Dysfunction	failed_like	1
Compound::DB01248	DB01248	Docetaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0699888	C0699888	male reproductive cancer	Neoplastic Process	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0700101	C0700101	Urethral Carcinoma	Neoplastic Process	failed_like	1
Compound::DB01229	DB01229	Paclitaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0700101	C0700101	Urethral Carcinoma	Neoplastic Process	failed_like	1
Compound::DB06176	DB06176	Romidepsin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0700101	C0700101	Urethral Carcinoma	Neoplastic Process	failed_like	1
Compound::DB00435	DB00435	Nitric Oxide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0700292	C0700292	Hypoxemia	Finding	failed_like	1
Compound::DB01234	DB01234	Dexamethasone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0728738	C0728738	Acute fungal otitis externa	Disease or Syndrome	failed_like	2
Compound::DB00199	DB00199	Erythromycin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0729264	C0729264	Preterm premature rupture of membranes (disorder)	Pathologic Function	failed_like	2
Compound::DB06155	DB06155	Rimonabant	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0730345	C0730345	Microalbuminuria	Finding	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0742558	C0742558	colon cancer liver metastasis	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0742558	C0742558	colon cancer liver metastasis	Neoplastic Process	failed_like	1
Compound::DB00196	DB00196	Fluconazole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0742909	C0742909	CRYPTOCOCCAL INFECTION DISSEMINATED	Disease or Syndrome	failed_like	1
Compound::DB01099	DB01099	Flucytosine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0742909	C0742909	CRYPTOCOCCAL INFECTION DISSEMINATED	Disease or Syndrome	failed_like	1
Compound::DB00317	DB00317	Gefitinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0744619	C0744619	Head and neck cancer metastatic	Neoplastic Process	failed_like	1
Compound::DB01248	DB01248	Docetaxel	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0744619	C0744619	Head and neck cancer metastatic	Neoplastic Process	failed_like	1
Compound::DB00598	DB00598	Labetalol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0745114	C0745114	hypertension chronic	Finding	failed_like	1
Compound::DB00653	DB00653	Magnesium Sulfate	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0745114	C0745114	hypertension chronic	Finding	failed_like	1
Compound::DB01054	DB01054	Nitrendipine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0745133	C0745133	Isolated systolic hypertension	Finding	failed_like	1
Compound::DB01109	DB01109	Heparin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0745334	C0745334	Inhalation injury	Injury or Poisoning	failed_like	1
Compound::DB00921	DB00921	Buprenorphine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0745398	C0745398	INTUBATION ENDOTRACHEAL PROLONGED	Finding	failed_like	1
Compound::DB00205	DB00205	Pyrimethamine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0747820	C0747820	Malaria, antepartum	Disease or Syndrome	failed_like	1
Compound::DB01299	DB01299	Sulfadoxine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0747820	C0747820	Malaria, antepartum	Disease or Syndrome	failed_like	1
Compound::DB00112	DB00112	Bevacizumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0750952	C0750952	Biliary Tract Cancer	Neoplastic Process	failed_like	1
Compound::DB00441	DB00441	Gemcitabine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0750952	C0750952	Biliary Tract Cancer	Neoplastic Process	failed_like	1
Compound::DB00544	DB00544	Fluorouracil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0750952	C0750952	Biliary Tract Cancer	Neoplastic Process	failed_like	1
Compound::DB04896	DB04896	Milnacipran	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751152	C0751152	Fibromyalgia, Primary	Disease or Syndrome	failed_like	1
Compound::DB00635	DB00635	Prednisone	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751340	C0751340	Myasthenia Gravis, Ocular	Disease or Syndrome	failed_like	1
Compound::DB00661	DB00661	Verapamil	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751434	C0751434	Classical phenylketonuria	Disease or Syndrome	failed_like	2
Compound::DB00633	DB00633	Dexmedetomidine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751530	C0751530	Subarachnoid Hemorrhage, Aneurysmal	Pathologic Function	failed_like	1
Compound::DB00072	DB00072	Trastuzumab	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751571	C0751571	Cancer of Urinary Tract	Neoplastic Process	failed_like	1
Compound::DB00619	DB00619	Imatinib	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751690	C0751690	Malignant Peripheral Nerve Sheath Tumor	Neoplastic Process	failed_like	1
Compound::DB00373	DB00373	Timolol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751711	C0751711	Anterior Ischemic Optic Neuropathy	Disease or Syndrome	failed_like	1
Compound::DB00368	DB00368	Norepinephrine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751830	C0751830	Gait Disorders, Neurologic	Disease or Syndrome	failed_like	1
Compound::DB06262	DB06262	Droxidopa	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751830	C0751830	Gait Disorders, Neurologic	Disease or Syndrome	failed_like	1
Compound::DB00393	DB00393	Nimodipine	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751956	C0751956	Acute Cerebrovascular Accidents	Disease or Syndrome	failed_like	1
Compound::DB00742	DB00742	Mannitol	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751956	C0751956	Acute Cerebrovascular Accidents	Disease or Syndrome	failed_like	1
Compound::DB00819	DB00819	Acetazolamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0751956	C0751956	Acute Cerebrovascular Accidents	Disease or Syndrome	failed_like	1
Compound::DB00362	DB00362	Anidulafungin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0752342	C0752342	Neuroaspergillosis	Disease or Syndrome	failed_like	1
Compound::DB00582	DB00582	Voriconazole	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0752342	C0752342	Neuroaspergillosis	Disease or Syndrome	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0796438	C0796438	soft tissue sarcoma, adult, stage IIB	Neoplastic Process	failed_like	1
Compound::DB01181	DB01181	Ifosfamide	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0796438	C0796438	soft tissue sarcoma, adult, stage IIB	Neoplastic Process	failed_like	1
Compound::DB00997	DB00997	Doxorubicin	repoDB::failed_or_suspended::Compound:Disease	Disease::UMLS:C0796439	C0796439	soft tissue sarcoma, adult, stage IIC	Neoplastic Process	failed_like	1
