head	relation	tail
GIT1	ppi	PKN2
MYO5C	ppi	SPTAN1
BCL2L1	ppi	PSEN1
IL24	ppi	RAD51
FOXA1	ppi	MERTK
ING3	ppi	VPS72
PPM1E	ppi	PRKAA1
ERBB2	ppi	PLCG2
HSP90AA1	ppi	TRAF3IP2
KIF3A	ppi	PKP3
TBX5	ppi	YAP1
LTA	ppi	TUBA1A
SNRNP200	ppi	TIRAP
SLC9A1	ppi	WNK1
NR0B2	ppi	PAX9
ATP5PD	ppi	KCNK1
LZTS2	ppi	SPTAN1
KIF21B	ppi	TICAM1
BIRC3	ppi	NFKB1
FIS1	ppi	HSD17B4
CFAP52	ppi	XPO1
BCLAF1	ppi	EEF1A1
TNFAIP3	ppi	TNFRSF10B
HADHB	ppi	NES
POLA2	ppi	ULK2
AP2M1	ppi	CALML3
TNFRSF10B	ppi	TNFRSF13B
EPAS1	ppi	PAG1
ATP6V1A	ppi	PDLIM7
PDK2	ppi	PDPK1
ASCC1	ppi	FGG
GNAI2	ppi	SRSF1
CD44	ppi	ERBB4
GAB1	ppi	PLCG2
ASPM	ppi	RCN1
EXOSC5	ppi	FHL3
MAPK3	ppi	RRAS2
PXN	ppi	TUBG1
SRA1	ppi	TGFBR2
SNRPB	ppi	SNRPG
DPP6	ppi	KCND3
HDAC6	ppi	KAT6B
INSR	ppi	JAK1
SMAD3	ppi	TSC2
CHN2	ppi	FYN
RLN3	ppi	RXFP1
LMO2	ppi	LZTS2
KRAS	ppi	TNFSF13
MAGI1	ppi	RPS6KA3
TANK	ppi	TICAM1
DNM1L	ppi	EIF2S1
CES1	ppi	GUSB
RXRB	ppi	TP53BP2
PDIA3	ppi	SDHA
AFF1	ppi	SLC16A6
HNRNPA1	ppi	SUPV3L1
H1-5	ppi	SATB1
MGME1	ppi	SREBF2
IFNGR1	ppi	PTPN11
EIF3E	ppi	RPL10A
FOXO1	ppi	SFN
CALM1	ppi	HSP90AA1
ERBB2	ppi	PRKCA
ETV6	ppi	NID2
EIF2S2	ppi	HMGA1
PDZK1IP1	ppi	PMP22
ANKRD26	ppi	H1-5
MPLKIP	ppi	SERPINH1
INPP5D	ppi	TNFRSF1A
BCL6	ppi	MAPK1
FGFR4	ppi	PDGFRA
CDK3	ppi	MDM4
RAB32	ppi	TRIM29
RACK1	ppi	TP63
ANKRD7	ppi	MARK3
MAD1L1	ppi	RNF8
GAB1	ppi	PRKCI
BAG3	ppi	EGR4
OXSR1	ppi	TGFBR1
HSP90AA1	ppi	UNC45B
PPARA	ppi	PRKCB
EIF2AK3	ppi	EIF2S1
ERRFI1	ppi	SHC1
BECN1	ppi	GFI1B
PML	ppi	RBX1
HOXA1	ppi	SLC23A1
ARRDC3	ppi	OPTN
CSNK1A1	ppi	LRP5
DNMT3B	ppi	NRIP1
ADRA2A	ppi	CDKL1
BSCL2	ppi	GABRA6
NUP214	ppi	SIN3A
RPS3	ppi	SLC9A3R1
HLA-DQB1	ppi	INS
GOLIM4	ppi	PTPRU
ACTB	ppi	VEGFB
HSPA4	ppi	HSPB1
NFKB1	ppi	PFN1
H1-5	ppi	RPRD2
NCL	ppi	RHOA
GOPC	ppi	TFAM
KRTAP10-8	ppi	MXI1
ADRB2	ppi	MOG
NTRK1	ppi	USP8
BCL10	ppi	PRKCZ
PAX9	ppi	TLE1
EIF3I	ppi	ITGAV
MYL7	ppi	POU6F2
ERCC6	ppi	USP7
CEBPA	ppi	RASGRF1
NOTCH3	ppi	WWP2
NDEL1	ppi	SNAP29
PAK2	ppi	PRL
CHAF1B	ppi	INSL3
RPS2	ppi	TBP
RPS9	ppi	RRS1
HACE1	ppi	PAK1
ATXN1	ppi	PPAT
RPS14	ppi	U2AF1
AMOT	ppi	KRT14
NFKB2	ppi	PDE8A
CD4	ppi	UNC119
HNRNPD	ppi	PTGR2
RFX6	ppi	SS18L1
CYCS	ppi	HSPA8
EPHB4	ppi	MME
BMI1	ppi	PRKRA
DHX30	ppi	FGF3
BCLAF1	ppi	ZC3H11A
MIRLET7D	ppi	STK24
DDIT3	ppi	RB1
EGLN1	ppi	VHL
CTBP2	ppi	LHX2
IRF3	ppi	TIRAP
DAPK3	ppi	FLNB
IRF2	ppi	MDM2
SIVA1	ppi	TBXA2R
DAG1	ppi	TFAP2C
FYN	ppi	RIMS2
AHCY	ppi	SDC1
PTGS2	ppi	RBX1
RAPH1	ppi	TAF15
RPL24	ppi	RPL9
H2BC4	ppi	MCM2
DOCK8	ppi	STAT5B
CSTB	ppi	CTSB
ARRB2	ppi	TRAF6
TBK1	ppi	TLR4
MET	ppi	PLCG1
LY96	ppi	MLH1
FXYD1	ppi	POLE4
CDK5	ppi	MAPK12
ATP2B1	ppi	YWHAE
MAF	ppi	SOX9
GJA1	ppi	TMPRSS3
MAPK1	ppi	STAT5A
ATP2B1	ppi	TUBA1C
AAAS	ppi	NUP98
BCL3	ppi	DDIT3
NES	ppi	SLC25A22
PGGT1B	ppi	RHOB
H3-4	ppi	RAN
KLF6	ppi	LTC4S
RRAGC	ppi	SLC38A9
CCT6B	ppi	DNAI2
FGFR4	ppi	PTPN6
CISD2	ppi	CLN6
BBS1	ppi	BHMT
SNAP25	ppi	SRCIN1
NUP214	ppi	PKP2
RPL17	ppi	RPS2
LAT	ppi	SLC19A3
CD38	ppi	CD3E
HDAC2	ppi	UBE2L3
FOSL2	ppi	TMEM127
ACTR2	ppi	MAPK14
SMARCA4	ppi	TRIM28
IL4R	ppi	PRDM14
GOLM1	ppi	SLCO3A1
NFKB1	ppi	PSMA4
IFNGR1	ppi	NFKB1
PPT1	ppi	SGSH
CSF2RB	ppi	SOCS1
BUB1B	ppi	PLK3
COPS5	ppi	PDLIM7
DNMT3A	ppi	DNMT3B
EWSR1	ppi	MBD3
SPARC	ppi	TGFB1
CIC	ppi	PLK1
H2AX	ppi	TONSL
FBL	ppi	RRP9
PSMB7	ppi	PSMD6
ID2	ppi	MAPK8
CHAT	ppi	PRKCZ
TKT	ppi	TRAPPC8
SOCS1	ppi	VAV1
AP3B1	ppi	SLC30A3
BIRC3	ppi	DIABLO
KPNA5	ppi	SMAD3
GTPBP2	ppi	PMEL
MAP3K14	ppi	TRAF5
CDC42BPG	ppi	TBK1
ACVR1	ppi	E2F3
ATP1B1	ppi	PSME1
GABPA	ppi	NFS1
ADD1	ppi	IQGAP1
MYH13	ppi	P3H2
GBA	ppi	PATJ
KPNA5	ppi	MAPK10
ALG8	ppi	YIPF3
IKBKE	ppi	TPM3
BRCC3	ppi	TNIK
NOD2	ppi	RAC1
HSD17B10	ppi	TAGLN2
HTRA2	ppi	PAG1
NLRP12	ppi	PRDM1
CTNND2	ppi	PSEN1
MYO5C	ppi	SVIL
FGB	ppi	MAP2K1
HOXD10	ppi	SERPINB4
ATXN1	ppi	OTX2
CTNND2	ppi	STK4
H1-2	ppi	PSTPIP1
EEF1A1	ppi	TNFSF11
RAD51B	ppi	RAD51C
CYBRD1	ppi	VAPA
GATA3	ppi	LATS2
ASCC1	ppi	IGHG1
MAP3K5	ppi	MAP3K7
CREB1	ppi	NFYA
ATIC	ppi	YWHAE
CCT5	ppi	EIPR1
CARD11	ppi	IKBKG
ACTG1	ppi	MAP2K4
CCT2	ppi	THBS3
GRIN2B	ppi	PRKCA
EML2	ppi	VCP
COL1A2	ppi	CTSK
PRKAA2	ppi	PRKAG1
GOLM1	ppi	SLC39A12
ANAPC5	ppi	MAP3K3
ERBB2	ppi	TFRC
CALM1	ppi	GCLM
ARHGAP35	ppi	CDC42
IL1RAPL1	ppi	NCS1
HSP90AA1	ppi	TUBG1
CLIC1	ppi	SRF
BCL2	ppi	RHEB
ACP1	ppi	LCK
DAG1	ppi	LCP1
AQP1	ppi	TFAP2C
CIZ1	ppi	PTBP1
MAGOHB	ppi	ZNF438
CSNK1A1	ppi	HSPA4
IRF7	ppi	STAT1
CYP21A2	ppi	TUBA1C
ASPM	ppi	CDH5
GABPA	ppi	RPS6
CSE1L	ppi	WAS
KDR	ppi	RASA1
PRRT2	ppi	SLC10A6
CCND1	ppi	H3-4
HSPG2	ppi	LAMA1
CSNK1E	ppi	RASAL2
CD3D	ppi	KCNA3
COPS7A	ppi	DDB1
CAMKK1	ppi	DYRK1B
FKBPL	ppi	GNB4
JUNB	ppi	NEU1
ITGAM	ppi	PRTN3
NOTCH2	ppi	SIN3A
HSPD1	ppi	SRSF6
ABCB8	ppi	SLC15A1
CARD9	ppi	CCDC88B
EBP	ppi	ERGIC3
RPS6KC1	ppi	SPHK1
KIF1B	ppi	PGM1
CAPN1	ppi	ECHS1
NR1I2	ppi	RXRA
CDKN2D	ppi	REL
CDH12	ppi	CTNNA3
CNTN1	ppi	KPNA5
PLCG1	ppi	THEMIS
CLSPN	ppi	MYH7
JAK3	ppi	TNPO3
LAT	ppi	PLCG1
GRN	ppi	RAC1
HOOK3	ppi	MTMR4
H4C1	ppi	TP53BP1
SEPTIN11	ppi	VDAC2
AGR2	ppi	EPHB6
C1S	ppi	CCDC6
ANKS1A	ppi	IKZF3
RPL6	ppi	TPR
QKI	ppi	RBFOX1
KMT2A	ppi	SIRT1
ODC1	ppi	TMOD1
GBP2	ppi	HBA2
CASK	ppi	LIN7A
MICB	ppi	MIR433
FASLG	ppi	NCF1
CHEK2	ppi	VHL
MDM2	ppi	MDM4
CD55	ppi	S100A10
BEGAIN	ppi	DLG1
KMT2A	ppi	RUNX1
GNAI3	ppi	GNG7
NFYA	ppi	SRF
GRIA2	ppi	REST
SUMO4	ppi	VDAC1
IRF7	ppi	P4HA1
REST	ppi	SORBS1
KDM1A	ppi	SPRY2
PDPK1	ppi	PKN2
AHNAK	ppi	ITK
IKBKG	ppi	TNF
CCNA2	ppi	CDC27
NOLC1	ppi	TPX2
FYN	ppi	PTPN4
MED12	ppi	TGFBR2
ADRA2A	ppi	SPEG
CASP7	ppi	SMPD1
FOXP1	ppi	FOXP2
CXCR2	ppi	PPP2R1A
PRKCI	ppi	XRCC1
ASCC1	ppi	PPP2R1A
DDIT3	ppi	SRA1
PVR	ppi	RYK
NUAK1	ppi	TFAP2C
EIF3E	ppi	PHIP
DPP10	ppi	KCNB1
ALK	ppi	PLK1
HSPA5	ppi	STIP1
AFF4	ppi	KMT2A
AURKA	ppi	STK11
ATF3	ppi	LAMC3
HNRNPK	ppi	RAB7A
GALT	ppi	TRIP13
APOL2	ppi	CHRND
DNMT3A	ppi	NRIP1
BCAS2	ppi	SNRNP200
CD83	ppi	PDS5A
CYGB	ppi	SH3KBP1
KIF21A	ppi	ZNF668
MAML3	ppi	NOTCH1
KPNA5	ppi	PDPK1
HDAC4	ppi	PPARG
GABBR1	ppi	KCNJ6
EIF2AK4	ppi	STIP1
SKIL	ppi	TGFBR1
PPP1R14A	ppi	PRKCD
H2BC12	ppi	NFYA
CCT5	ppi	IMMT
CYB561	ppi	ERGIC3
FGB	ppi	PNPO
MTUS1	ppi	SMC1A
NRAS	ppi	PACC1
BBS1	ppi	NUDCD3
AURKB	ppi	MAPK6
HLCS	ppi	SYK
TSC22D3	ppi	TSC22D4
PTPRE	ppi	YES1
HSF1	ppi	TAF9
IQGAP1	ppi	MEN1
ATG16L1	ppi	CASP1
ILF2	ppi	RPL17
ATP6V0C	ppi	EDA
ALDH7A1	ppi	ATP1A1
ACTG2	ppi	CBL
LYL1	ppi	MAPK3
HES1	ppi	HSPA4
TUBB4B	ppi	XPO1
PRDX5	ppi	SOD1
CDK3	ppi	RXRA
SYP	ppi	TUFM
DUSP1	ppi	MAPK14
EEF1A1	ppi	RPS14
BCAR1	ppi	CRK
RNASE4	ppi	SREBF2
ADRB2	ppi	ELOC
CNBP	ppi	RPLP2
TUBA1B	ppi	TUBB
CLIC1	ppi	IKBKG
DAG1	ppi	VCL
GAB1	ppi	MET
H1-0	ppi	MED12
BRAF	ppi	EEF1A1
EIF3E	ppi	RSPH9
RPL9	ppi	VASN
ANLN	ppi	MYL6B
ETV6	ppi	SIN3A
ELAVL1	ppi	TLR4
CTSZ	ppi	MSN
BECN1	ppi	S100A8
KRT17	ppi	PRLR
GRIK2	ppi	PRKN
CTNND2	ppi	PAK1
MAPK8	ppi	PDPK1
DTX1	ppi	EGR2
STX6	ppi	STXBP6
ABCB8	ppi	GPR37
PSMC5	ppi	RORB
ABL1	ppi	PCNA
IRS4	ppi	RAF1
ROBO4	ppi	WIPF1
ALG9	ppi	TMPRSS3
IRF2	ppi	MYH9
FLVCR1	ppi	SLC22A9
ITGB3BP	ppi	PAK1
SNAP29	ppi	TAL1
THOC5	ppi	UTRN
HIF1A	ppi	NF2
IFITM3	ppi	PTAFR
PHLDB2	ppi	USP7
AMDHD2	ppi	TRIP13
CDKN2C	ppi	COPS6
PTPN1	ppi	TMPRSS3
FGFR1	ppi	LSR
FCGR3A	ppi	IGHG1
BRD2	ppi	SMARCA4
FLNA	ppi	PRKAA1
ATR	ppi	TNFRSF1A
EPG5	ppi	PSMB5
A2M	ppi	CDKN1A
RPS21	ppi	RPS7
CHD5	ppi	MTA1
NCOA1	ppi	NCOR1
LOX	ppi	TFAP2C
CCDC40	ppi	PRKCA
ATXN1	ppi	CREM
CALML3	ppi	MYO5C
ICE2	ppi	JCHAIN
MBL2	ppi	TLR4
PSMC3	ppi	STKLD1
TRIM28	ppi	ZNF436
PPID	ppi	S100A2
POU6F2	ppi	SMAD5
KIR3DL1	ppi	PRKCG
ALAS1	ppi	CAP2
CBL	ppi	TCN1
CCL18	ppi	EEF1A1
RPS13	ppi	RPSA
CDK5	ppi	TLN1
NEK1	ppi	TSC2
CSF2	ppi	SMARCA4
DHODH	ppi	MT2A
CDS1	ppi	YIPF3
ARRB2	ppi	PRKN
MDM2	ppi	SNAI2
CD79A	ppi	SLC7A1
FAS	ppi	RUFY1
KDR	ppi	NRP1
PPARG	ppi	PRDM14
C14orf180	ppi	GPRC5D
FANCD2	ppi	MRE11
ERBB3	ppi	PTPN12
DLG1	ppi	EPB41
CAMK1D	ppi	TFAP2C
IKZF3	ppi	UBASH3A
DAPK1	ppi	POC1A
PTPRJ	ppi	TP73
CRP	ppi	MAPK3
GNPAT	ppi	IL1R2
ATP6AP2	ppi	HTR2C
RNF34	ppi	UBE2H
ATP6V1B2	ppi	ATP6V1F
PDLIM7	ppi	PLEC
ARHGEF1	ppi	GNA13
CIRBP	ppi	PLK1
E2F8	ppi	FHL3
CCL17	ppi	CXCL14
ABI3	ppi	KRT14
GAB1	ppi	GAB2
DNASE1L2	ppi	FYN
COPG1	ppi	DRD1
PDPK1	ppi	TCAP
BMP4	ppi	NOG
ATP6V1F	ppi	VPS26A
MLANA	ppi	NEDD4
BMPR1A	ppi	PTGER3
CCT7	ppi	TUBG1
PRKCE	ppi	RPS6KA2
DDX6	ppi	DES
PRG2	ppi	TUBA4A
ANXA7	ppi	SMAD3
CNPY3	ppi	KCNJ6
ATP6V0C	ppi	ATP6V0D2
CRYAA	ppi	CRYAB
CREB1	ppi	GLI2
KIF5B	ppi	MCCC1
CBL	ppi	PIK3R3
LMO1	ppi	LZTS1
PPP1R14A	ppi	ROCK2
KPNB1	ppi	NSF
EIF2B4	ppi	NOP56
ALDOB	ppi	FLCN
ACTB	ppi	ACTG1
PACSIN2	ppi	SYNJ1
ABCD1	ppi	RPSA
PRPF19	ppi	SNRNP70
PDHA1	ppi	TMF1
BMI1	ppi	WDR12
TFAP2D	ppi	TSC1
ASAP3	ppi	FYN
HOXA9	ppi	MEN1
HTR3A	ppi	RHBDD3
MAP3K14	ppi	NFKBIA
FOXD3	ppi	POU5F1
CALM2	ppi	YWHAE
EIF3A	ppi	SOD1
IKBKG	ppi	LCK
GSTA1	ppi	GSTA4
H2AX	ppi	RPS28
FUS	ppi	PRKDC
MKRN3	ppi	SFN
H3-4	ppi	TGM2
CRK	ppi	PPIA
FOXA2	ppi	FST
CENPE	ppi	YWHAG
ARRDC3	ppi	HGS
ATP6V1A	ppi	CORO1C
CALML3	ppi	SUSD3
MLLT1	ppi	YIF1A
POT1	ppi	TUBB4B
ANG	ppi	PTEN
DECR1	ppi	PTTG1
AKAP6	ppi	RYR2
ANXA6	ppi	CDC73
CDYL	ppi	SLC15A1
IL2	ppi	SPAG6
CTSS	ppi	IRF1
MAP3K5	ppi	PDPK1
CYP2E1	ppi	RPL13A
ABCC2	ppi	EIF4A1
GOLGA5	ppi	P2RY12
MTHFR	ppi	SREBF1
GTF2B	ppi	SOD1
TUBA1A	ppi	TUBB
HNRNPU	ppi	SMARCA5
F2	ppi	THBS1
RB1	ppi	TFAP2A
GPS1	ppi	IRF5
PADI3	ppi	RAB11B
CD3E	ppi	LGALS1
CDH1	ppi	MYO6
MTNR1B	ppi	STMN4
MATR3	ppi	ZNF668
FUS	ppi	TARDBP
MLH1	ppi	TXN
COTL1	ppi	PPIB
CBL	ppi	SHC1
IGBP1	ppi	STAT1
CLIC1	ppi	MLH1
BCLAF1	ppi	H2AC21
NABP1	ppi	REL
KTN1	ppi	VRK2
GNAI1	ppi	GNAI3
DDAH2	ppi	HDAC2
MAPRE1	ppi	WDR1
NCOA2	ppi	NR4A1
CCT3	ppi	TLR2
CDC27	ppi	PCNA
IGF1R	ppi	PTPRR
HTRA2	ppi	NDUFV1
RTN4	ppi	SPI1
CD4	ppi	HGS
LZTR1	ppi	SREBF2
TNFRSF1A	ppi	TNFRSF1B
PDLIM7	ppi	SMURF1
CLTC	ppi	CORO1C
CKB	ppi	VDAC1
BIRC3	ppi	HIF1A
PDE4D	ppi	SHANK2
H1-5	ppi	STAG2
DECR1	ppi	KIF11
CSF1R	ppi	YES1
CEBPD	ppi	MPDZ
PGAM1	ppi	XRCC6
IP6K2	ppi	RFX5
DNMT3A	ppi	SETDB1
ADRA2A	ppi	MAP3K19
IL7R	ppi	PRDX2
SIDT2	ppi	STS
HNF4A	ppi	INHBE
ARRB1	ppi	CFL1
CSF2	ppi	HNRNPD
HLA-A	ppi	TAPBP
CBX5	ppi	H4C1
CDKN2C	ppi	GAS2L1
PRDX4	ppi	ZNF593
BARD1	ppi	RELA
ABCC1	ppi	TRAF3
IRS1	ppi	PRKCD
MYH9	ppi	TNFAIP1
DHX15	ppi	SF3B1
CALM1	ppi	KCNN1
CDKN2A	ppi	NCL
DNAJC5	ppi	SLC17A7
SMAD2	ppi	SNRNP200
NUDT21	ppi	VCL
MLF1	ppi	NDC80
APC	ppi	NDC80
CD44	ppi	PRKCI
CNDP1	ppi	CNDP2
COPS7A	ppi	CRBN
ACTN4	ppi	ITGB1
DIP2A	ppi	JMJD6
BLM	ppi	MRE11
B2M	ppi	KIR3DL1
SCD	ppi	TMEM30B
EIF5A	ppi	XPO1
DOCK9	ppi	HTT
MBP	ppi	RPS6KA5
CCL8	ppi	CCR5
KRT8	ppi	SMN1
HNF1B	ppi	POU6F2
CBX1	ppi	MECP2
MAPK1	ppi	MARCKS
PDLIM7	ppi	SVIL
ECHS1	ppi	HERC1
ELOVL4	ppi	HMOX1
ATP6V0A4	ppi	PFKM
RPS19	ppi	RPSA
APC	ppi	CSNK1D
TUBB4B	ppi	VCP
ANAPC5	ppi	PENK
CCNH	ppi	TRIM8
AIFM1	ppi	CHCHD3
BCLAF1	ppi	MAPK1
RPL14	ppi	RPL31
TP53BP2	ppi	TROAP
NEDD4	ppi	TNIK
HCFC1	ppi	SIRT1
ARHGAP11A	ppi	FLNA
KCNJ12	ppi	LIN7A
NPM1	ppi	RPS8
FCN1	ppi	MASP2
PRKCE	ppi	PRKD2
ABL2	ppi	SLA
FOXA2	ppi	GOLM1
DHX15	ppi	NOP58
CCT5	ppi	VCP
MMP10	ppi	TIMP2
REST	ppi	SYN1
CYP2S1	ppi	VIPR2
ATP6V1A	ppi	VCL
IL7R	ppi	ZYX
BCLAF1	ppi	KIF2C
ILF2	ppi	PARK7
PRKCI	ppi	PRKCZ
CS	ppi	HSPB1
CUL3	ppi	ERG
EPHA2	ppi	MAP2K5
GTF2I	ppi	MAGEA1
CEP131	ppi	TP73
FMR1	ppi	TSPYL4
PHGDH	ppi	SLC33A1
CANX	ppi	HTR3A
LEF1	ppi	NRARP
PSEN1	ppi	PSENEN
KMT2B	ppi	TOPBP1
NDUFV2	ppi	VDAC1
DDX1	ppi	PLOD1
BUB1	ppi	SPTLC1
CENPF	ppi	NUP107
CAMSAP1	ppi	HMGA1
F8	ppi	PROS1
FRK	ppi	RAC1
CEP85L	ppi	CLU
CYP11A1	ppi	SMAD2
CDKN2C	ppi	REL
LHX6	ppi	SATB2
ADORA2A	ppi	GNAS
HNRNPH1	ppi	TPP1
EPHA2	ppi	NF2
INPP5D	ppi	PECAM1
KIF2A	ppi	STAT1
PRMT6	ppi	SMARCD1
CDC20	ppi	XPO1
ERBB2	ppi	HSD17B3
CNIH3	ppi	KCNN4
ANKRD26	ppi	RALBP1
DLG1	ppi	FZD4
HNRNPA1	ppi	XIAP
TONSL	ppi	XRCC6
DEF6	ppi	PTK2
CTNNA1	ppi	TDRD7
KIF23	ppi	MAP3K4
CREB1	ppi	MAF
FLNC	ppi	SAP30BP
CDC73	ppi	HSPA4
NUP214	ppi	SMAD2
MTA1	ppi	TRPS1
NTRK3	ppi	TNK2
ATF1	ppi	MIA2
CERT1	ppi	PRKD1
BCL3	ppi	GAS5
ATP1B2	ppi	LIPA
AIFM1	ppi	SLK
DHX15	ppi	RPL31
IRS1	ppi	PTPN11
GRM7	ppi	PICK1
CCHCR1	ppi	IKZF3
HTR2C	ppi	IPO11
FILIP1	ppi	NPM1
CRK	ppi	NEK2
CREB1	ppi	HTT
PDPK1	ppi	SMAD4
CXCL6	ppi	CXCR1
KLF11	ppi	SIN3A
MAST2	ppi	UBE2L3
MAP3K14	ppi	TBK1
HNRNPD	ppi	MAPT
PTK2B	ppi	PTPN6
HNRNPU	ppi	RPL18
RASSF8	ppi	TCOF1
TK1	ppi	TUBB2A
GATA3	ppi	RNASEL
ACVR1	ppi	SMAD9
IQGAP1	ppi	TPM1
PIGN	ppi	UNC93B1
F2RL1	ppi	OSTC
CERT1	ppi	PARP2
CLK3	ppi	SNRNP70
MARK4	ppi	RPTOR
CSNK1D	ppi	FAM83D
AIMP2	ppi	LMO2
FDPS	ppi	SREBF1
ANLN	ppi	MYO6
INCENP	ppi	LATS1
CTNND2	ppi	TGFB3
COPS5	ppi	IFIT3
FLOT1	ppi	LMO7
CTU2	ppi	FAS
APOA1	ppi	HP
SH3PXD2A	ppi	SVIL
IRF8	ppi	TLR3
CSF2	ppi	POU2F2
CFL2	ppi	POT1
HLA-C	ppi	MAD2L2
C1QBP	ppi	CDKN2A
CD93	ppi	SCYL1
FYN	ppi	SOS1
BSG	ppi	NCSTN
IFIH1	ppi	NLRC5
BUB1	ppi	DAPK2
POMC	ppi	VTN
PARP2	ppi	STXBP1
ENO1	ppi	IL7R
PRPF8	ppi	U2AF1
CTBP2	ppi	NKX2-1
FGFR3	ppi	STAT1
ACTB	ppi	RPL15
BBS1	ppi	GLIS2
IGF1R	ppi	KRT17
DVL3	ppi	GMCL2
PRKD1	ppi	SNAI1
IL16	ppi	KCNJ2
MECP2	ppi	RPL17
RPL18	ppi	RPL9
AKAP13	ppi	GNAQ
CSK	ppi	ZAP70
CLK2	ppi	SETD2
PRKCZ	ppi	RIPK1
ATP2B1	ppi	CCR2
RAD51	ppi	SEM1
ARID2	ppi	LHX4
GAPDH	ppi	PRKCI
AXIN2	ppi	BARD1
ATF6	ppi	FOXA1
B4GAT1	ppi	HNRNPD
ALK	ppi	SHC1
CUBN	ppi	GC
BUB1	ppi	SHC1
ARNT	ppi	HNF4A
MAPK14	ppi	SMAD9
EPHA4	ppi	HDAC10
MET	ppi	PRKG2
GAR1	ppi	SNRNP70
DMPK	ppi	SMN2
FGFR1	ppi	TGFBR2
RUNX1T1	ppi	SPEN
CTBP2	ppi	NEUROD2
MYO6	ppi	TOM1
UBD	ppi	USO1
CLK3	ppi	SAG
CAV1	ppi	NCF1
NEIL3	ppi	SMARCA4
ANKRD1	ppi	CSNK2A2
CDH8	ppi	TMTC4
BATF2	ppi	HOXA1
TUBB1	ppi	WNT7A
KDM1A	ppi	RASSF3
IL23A	ppi	IRF5
ALOX5	ppi	CAMKK2
HAX1	ppi	SLC25A6
PRDM14	ppi	WNT3A
EPAS1	ppi	SPP1
HOOK3	ppi	RALBP1
RIN1	ppi	TBC1D1
ACTB	ppi	LRRK2
MAPK1	ppi	MED28
MKNK2	ppi	SYMPK
GFRA1	ppi	RUNX1
ASS1	ppi	SIRT3
CTSC	ppi	NEK2
IL2	ppi	XRCC5
GRIN2A	ppi	REST
FOXA1	ppi	NLE1
CSF1	ppi	GAPDH
MOBP	ppi	WAC
GLI1	ppi	PRICKLE3
LMO1	ppi	ZBTB8B
DEF6	ppi	SMARCA1
ADH6	ppi	TNIP1
SFRP1	ppi	WNT2
FLVCR1	ppi	GYPB
IRAK2	ppi	TNFAIP3
CAMSAP1	ppi	SKIL
PFN1	ppi	POU2F2
CCND2	ppi	SERTAD1
CD40LG	ppi	REL
KALRN	ppi	MAPKAPK5
KMT2E	ppi	MYB
MED15	ppi	STAT1
DDX39B	ppi	EHHADH
ASPH	ppi	LRRC59
AGK	ppi	PCSK9
CLTC	ppi	CSNK1E
TUBA1C	ppi	TUBA4A
TRAF6	ppi	YES1
SULT1A1	ppi	TUBB6
BNIP3	ppi	TMPRSS2
BSCL2	ppi	LAT
CLTB	ppi	GAK
ASPH	ppi	PTH
CALB1	ppi	RANBP9
IQGAP1	ppi	SIPA1
RPS6	ppi	RPTOR
PCBD1	ppi	RBL2
DIABLO	ppi	SLC66A2
FBXO32	ppi	MYOD1
EBP	ppi	MITF
ADRA1D	ppi	CXCR4
DOK3	ppi	TPP2
HNRNPU	ppi	SERTAD1
PSEN1	ppi	STXBP1
HERC5	ppi	RPL15
CRYZ	ppi	CUL3
CSF2RB	ppi	FYN
TPI1	ppi	VCL
CUL1	ppi	ECM1
IRS4	ppi	TBL1XR1
CALM2	ppi	RELA
KRT18	ppi	PKD1
BCL11B	ppi	HDAC3
C1QBP	ppi	PDGFB
NUP107	ppi	TPR
FBL	ppi	RPL15
AIRE	ppi	ALOX12B
ATRX	ppi	NOMO1
CEBPA	ppi	HIF1A
NFKBIA	ppi	SREBF2
SPG21	ppi	TPD52
CD74	ppi	PAX5
LASP1	ppi	TLX3
PI4KA	ppi	SMARCB1
PIR	ppi	STAM
HOXA10	ppi	PBX1
FYN	ppi	MAP4K1
LMO7	ppi	PLD1
TTC9C	ppi	YAP1
AURKA	ppi	INCENP
CCHCR1	ppi	TACC3
B2M	ppi	HMCN1
CLEC4G	ppi	EIF6
HAX1	ppi	HSPD1
EIF3M	ppi	HSPB1
PPP2R1A	ppi	PPP2R5C
PTPN6	ppi	TFG
MARK2	ppi	YWHAH
CCKBR	ppi	DRD2
BECN1	ppi	RB1
MYBL2	ppi	PANK4
MAPK9	ppi	SNRNP70
ADD1	ppi	TPM2
AMMECR1	ppi	TRIM27
CTNNA1	ppi	FBP1
CIITA	ppi	RFX5
MLLT10	ppi	TMPO
KRT17	ppi	NCOA2
GNAI3	ppi	GNB4
INSR	ppi	SMAD2
GJA8	ppi	LAT
ABCG2	ppi	TMED2
ARVCF	ppi	MERTK
EFNA1	ppi	FOXA1
COP1	ppi	KHDRBS2
MUC1	ppi	SOS1
ARVCF	ppi	TRAF3
AREG	ppi	S100A2
EGR2	ppi	SRF
ARVCF	ppi	PGR
BTK	ppi	MED16
PRKAA2	ppi	ULK2
CD83	ppi	FGFR2
BCL2L1	ppi	HEBP2
F2	ppi	FOXA2
CARM1	ppi	NCOA3
MYH9	ppi	NEXN
CLTC	ppi	PICALM
AURKB	ppi	PLEC
HERC2	ppi	PHKA1
PLSCR1	ppi	YIPF3
NUS1	ppi	TMEM30B
PTPRF	ppi	RHOA
