head	relation	tail
Triamcinolone	indication	keloid
Triamcinolone	indication	keloid formation
Triamcinolone	indication	alopecia areata
Triamcinolone	indication	lichen planus
Prednisolone	indication	sympathetic ophthalmia
Triamcinolone	indication	sympathetic ophthalmia
Triamcinolone	indication	subacute bursitis
Padeliporfin	indication	prostate adenocarcinoma
Susoctocog alfa	indication	acquired hemophilia
Prednisolone	indication	extrinsic allergic alveolitis
Prednisolone	indication	hypersensitivity pneumonitis
Prednisolone	indication	farmer's lung disease
Propylthiouracil	indication	thyroid crisis (disease)
Regorafenib	indication	gastrointestinal stromal tumor
Sunitinib	indication	gastrointestinal stromal tumor
Avapritinib	indication	gastrointestinal stromal tumor
Imatinib	indication	gastrointestinal stromal tumor
Nitazoxanide	indication	cryptosporidiosis
Magnesium sulfate	indication	mild pre-eclampsia
Omoconazole	indication	dermatophytosis
Omoconazole	indication	tinea favosa
Omoconazole	indication	dermatomycosis
Omoconazole	indication	fungal infectious disease
Alprostadil	indication	tricuspid atresia (disease)
Alprostadil	indication	aorta coarctation
Alprostadil	indication	autosomal dominant coarctation of aorta
Alprostadil	indication	atypical coarctation of aorta
Alprostadil	indication	tetralogy of fallot
Alprostadil	indication	double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis
Ampicillin	indication	epiglottitis
Limaprost	indication	thromboangiitis obliterans
Forodesine	indication	mature T-cell and NK-cell non-Hodgkin lymphoma
Forodesine	indication	peripheral T-cell lymphoma, not otherwise specified
Forodesine	indication	primary cutaneous peripheral T-cell lymphoma not otherwise specified
Forodesine	indication	primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma
Forodesine	indication	primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma
Pralatrexate	indication	mature T-cell and NK-cell non-Hodgkin lymphoma
Pralatrexate	indication	peripheral T-cell lymphoma, not otherwise specified
Pralatrexate	indication	primary cutaneous peripheral T-cell lymphoma not otherwise specified
Pralatrexate	indication	primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma
Pralatrexate	indication	primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma
Pralatrexate	indication	primary cutaneous gamma/delta-positive T-cell lymphoma
Romidepsin	indication	peripheral T-cell lymphoma, not otherwise specified
Romidepsin	indication	primary cutaneous peripheral T-cell lymphoma not otherwise specified
Romidepsin	indication	primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma
Romidepsin	indication	primary cutaneous gamma/delta-positive T-cell lymphoma
Mogamulizumab	indication	mature T-cell and NK-cell non-Hodgkin lymphoma
Mogamulizumab	indication	peripheral T-cell lymphoma, not otherwise specified
Mogamulizumab	indication	primary cutaneous peripheral T-cell lymphoma not otherwise specified
Mogamulizumab	indication	primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma
Mogamulizumab	indication	primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma
Mogamulizumab	indication	primary cutaneous gamma/delta-positive T-cell lymphoma
Vintafolide	indication	malignant epithelial tumor of ovary
Bevacizumab	indication	malignant epithelial tumor of ovary
Niraparib	indication	malignant epithelial tumor of ovary
Isavuconazonium	indication	Zygomycosis
Amphotericin B	indication	Zygomycosis
Cilostazol	indication	intermittent vascular claudication
Doxycycline	indication	cholera
Minocycline	indication	cholera
Benzylpenicillin	indication	Listeria meningitis
Ketoconazole	indication	paracoccidioidomycosis
Ampicillin	indication	paratyphoid fever
Ampicillin	indication	typhoid fever
Cefotaxime	indication	bacterial arthritis
Ceftriaxone	indication	gonococcal infection of joint
Benzylpenicillin	indication	gonococcal infection of joint
Ceftriaxone	indication	Escherichia coli meningitis
Ampicillin	indication	Escherichia coli meningitis
Cefotaxime	indication	Escherichia coli meningitis
Amikacin	indication	Escherichia coli meningitis
Ceftriaxone	indication	Peptostreptococcus infectious disease
Cefotetan	indication	Peptostreptococcus infectious disease
Ceftizoxime	indication	Peptostreptococcus infectious disease
Metronidazole	indication	Peptostreptococcus infectious disease
Cefoxitin	indication	Peptostreptococcus infectious disease
Ertapenem	indication	Peptostreptococcus infectious disease
Melatonin	indication	insomnia (disease)
Melatonin	indication	sleep disorder, initiating and maintaining sleep
Zaleplon	indication	insomnia (disease)
Zaleplon	indication	sleep disorder, initiating and maintaining sleep
Miglustat	indication	Niemann-Pick disease
Prilocaine	indication	premature ejaculation (disease)
Prilocaine	indication	psychologic dyspareunia
Lidocaine	indication	premature ejaculation (disease)
Lidocaine	indication	psychologic dyspareunia
Dapoxetine	indication	premature ejaculation (disease)
Dapoxetine	indication	psychologic dyspareunia
Sulfathiazole	indication	vulvovaginitis
Sulfathiazole	indication	vaginitis (disease)
Sulfathiazole	indication	bacterial vaginosis
Sulfathiazole	indication	vulvitis
Sulfanilamide	indication	vulvovaginitis
Sulfanilamide	indication	vaginitis (disease)
Sulfanilamide	indication	bacterial vaginosis
Sulfanilamide	indication	vulvitis
Sulfacetamide	indication	vulvovaginitis
Sulfacetamide	indication	vaginitis (disease)
Sulfacetamide	indication	bacterial vaginosis
Sulfacetamide	indication	vulvitis
Sulfabenzamide	indication	vulvovaginitis
Sulfabenzamide	indication	vaginitis (disease)
Sulfabenzamide	indication	bacterial vaginosis
Sulfabenzamide	indication	vulvitis
Artenimol	indication	malaria
Pyrimethamine	indication	malaria
Quinidine	indication	malaria
Piperaquine	indication	malaria
Tafenoquine	indication	malaria
Haloperidol	indication	Tourette syndrome
Pimozide	indication	Tourette syndrome
Norfloxacin	indication	endometritis
Norfloxacin	indication	endomyometritis
Trovafloxacin	indication	endometritis
Trovafloxacin	indication	endomyometritis
Eflornithine	indication	human African trypanosomiasis
Eflornithine	indication	trypanosomiasis
Melarsoprol	indication	human African trypanosomiasis
Melarsoprol	indication	trypanosomiasis
Suramin	indication	human African trypanosomiasis
Suramin	indication	trypanosomiasis
Pentamidine	indication	human African trypanosomiasis
Pentamidine	indication	trypanosomiasis
Zinc acetate	indication	burn
Pramocaine	indication	burn
Zinc oxide	indication	burn
Ferric oxide	indication	burn
Trifluridine	indication	colorectal cancer
Trifluridine	indication	colonic neoplasm
Trifluridine	indication	squamous cell carcinoma of colon
Carmofur	indication	malignant colon neoplasm
Carmofur	indication	colorectal cancer
Carmofur	indication	colonic neoplasm
Carmofur	indication	squamous cell carcinoma of colon
Fluorouracil	indication	malignant colon neoplasm
Fluorouracil	indication	colorectal cancer
Fluorouracil	indication	colonic neoplasm
Fluorouracil	indication	squamous cell carcinoma of colon
Cetuximab	indication	malignant colon neoplasm
Cetuximab	indication	colorectal cancer
Cetuximab	indication	colonic neoplasm
Cetuximab	indication	squamous cell carcinoma of colon
Tipiracil	indication	malignant colon neoplasm
Tipiracil	indication	colorectal cancer
Tipiracil	indication	colonic neoplasm
Tipiracil	indication	squamous cell carcinoma of colon
Fusidic acid	indication	furunculosis
Fusidic acid	indication	endemic typhus
Doxycycline	indication	endemic typhus
Fusidic acid	indication	keratoconjunctivitis
Fusidic acid	indication	vernal keratoconjunctivitis
Fusidic acid	indication	superior limbic keratoconjunctivitis
Fusidic acid	indication	keratitis
Tobramycin	indication	vernal keratoconjunctivitis
Tobramycin	indication	keratitis
Fusidic acid	indication	Rickettsiosis
Doxycycline	indication	Rickettsiosis
Chloramphenicol	indication	Rickettsiosis
Chloramphenicol	indication	trypanosomiasis
Chloramphenicol	indication	typhus
Fusidic acid	indication	pneumococcal infection
Lincomycin	indication	pneumococcal infection
Fusidic acid	indication	listeriosis
Erythromycin	indication	listeriosis
Teicoplanin	indication	staphylococcal infection
Lincomycin	indication	staphylococcal infection
Fusidic acid	indication	paronychia (disease)
Fusidic acid	indication	Brill-Zinsser disease
Doxycycline	indication	Brill-Zinsser disease
Fusidic acid	indication	epidemic louse-borne typhus
Fusidic acid	indication	relapsing epidemic typhus
Doxycycline	indication	epidemic louse-borne typhus
Doxycycline	indication	relapsing epidemic typhus
Fusidic acid	indication	streptococcal infection
Lincomycin	indication	streptococcal infection
Fusidic acid	indication	bartonellosis
Doxycycline	indication	bartonellosis
Minocycline	indication	bartonellosis
Fusidic acid	indication	scrub typhus
Neratinib	indication	HER2 positive breast carcinoma
Pertuzumab	indication	HER2 positive breast carcinoma
Lapatinib	indication	HER2 positive breast carcinoma
Trastuzumab	indication	HER2 positive breast carcinoma
Trastuzumab emtansine	indication	HER2 positive breast carcinoma
Trepibutone	indication	pancreatitis
Salicylic acid	indication	acquired keratosis
Salicylic acid	indication	palmoplantar keratoderma
Tretinoin	indication	acquired keratosis
Tretinoin	indication	palmoplantar keratoderma
Salicylic acid	indication	plantar wart
Prednisolone	indication	Sjogren syndrome
Prednisolone	indication	dry eye syndrome
Liothyronine	indication	thyroid cancer
Liothyronine	indication	thyroid gland undifferentiated (anaplastic) carcinoma
Liothyronine	indication	familial thyroid carcinoma
Liothyronine	indication	familial papillary thyroid carcinoma with renal papillary neoplasia
Liothyronine	indication	medullary thyroid gland carcinoma
Liothyronine	indication	differentiated thyroid carcinoma
Liothyronine	indication	familial papillary or follicular thyroid carcinoma
Levothyroxine	indication	thyroid cancer
Levothyroxine	indication	thyroid gland undifferentiated (anaplastic) carcinoma
Levothyroxine	indication	familial thyroid carcinoma
Levothyroxine	indication	familial papillary thyroid carcinoma with renal papillary neoplasia
Levothyroxine	indication	differentiated thyroid carcinoma
Levothyroxine	indication	familial papillary or follicular thyroid carcinoma
Doxorubicin	indication	thyroid cancer
Doxorubicin	indication	thyroid gland undifferentiated (anaplastic) carcinoma
Doxorubicin	indication	familial thyroid carcinoma
Doxorubicin	indication	familial papillary thyroid carcinoma with renal papillary neoplasia
Doxorubicin	indication	medullary thyroid gland carcinoma
Doxorubicin	indication	differentiated thyroid carcinoma
Doxorubicin	indication	familial papillary or follicular thyroid carcinoma
Liothyronine	indication	endemic goiter
Liothyronine	indication	goiter, multinodular 1, with or without Sertoli-Leydig cell tumors
Liothyronine	indication	substernal goiter
Triclabendazole	indication	fascioliasis
Modafinil	indication	narcolepsy-cataplexy syndrome
Modafinil	indication	central nervous system disease
Modafinil	indication	Balo concentric sclerosis
Modafinil	indication	X-linked adrenoleukodystrophy
Dextroamphetamine	indication	narcolepsy
Dextroamphetamine	indication	narcolepsy-cataplexy syndrome
Dextroamphetamine	indication	central nervous system disease
Dextroamphetamine	indication	Balo concentric sclerosis
Dextroamphetamine	indication	X-linked adrenoleukodystrophy
Sodium oxybate	indication	narcolepsy
Sodium oxybate	indication	narcolepsy-cataplexy syndrome
Sodium oxybate	indication	central nervous system disease
Sodium oxybate	indication	Balo concentric sclerosis
Sodium oxybate	indication	X-linked adrenoleukodystrophy
Pitolisant	indication	narcolepsy
Pitolisant	indication	narcolepsy-cataplexy syndrome
Pitolisant	indication	central nervous system disease
Pitolisant	indication	Balo concentric sclerosis
Pitolisant	indication	X-linked adrenoleukodystrophy
Amphetamine	indication	narcolepsy
Amphetamine	indication	narcolepsy-cataplexy syndrome
Amphetamine	indication	central nervous system disease
Amphetamine	indication	Balo concentric sclerosis
Amphetamine	indication	X-linked adrenoleukodystrophy
Solriamfetol	indication	narcolepsy
Solriamfetol	indication	narcolepsy-cataplexy syndrome
Solriamfetol	indication	central nervous system disease
Solriamfetol	indication	Balo concentric sclerosis
Methylphenidate	indication	narcolepsy
Methylphenidate	indication	narcolepsy-cataplexy syndrome
Methylphenidate	indication	Balo concentric sclerosis
Methylphenidate	indication	X-linked adrenoleukodystrophy
Armodafinil	indication	narcolepsy
Armodafinil	indication	narcolepsy-cataplexy syndrome
Armodafinil	indication	central nervous system disease
Armodafinil	indication	Balo concentric sclerosis
Armodafinil	indication	X-linked adrenoleukodystrophy
Mecasermin	indication	growth hormone insensitivity syndrome
Mecasermin	indication	Laron syndrome
Mecasermin rinfabate	indication	growth hormone insensitivity syndrome
Mecasermin rinfabate	indication	Laron syndrome
Anagrelide	indication	thrombocythemia
Anagrelide	indication	familial thrombocytosis
Ceftizoxime	indication	infectious meningitis
Ceftizoxime	indication	meningitis (disease)
Ceftizoxime	indication	arachnoiditis
Ceftizoxime	indication	IgG4-related pachymeningitis
Kanamycin	indication	infectious meningitis
Kanamycin	indication	IgG4-related pachymeningitis
Sulfadiazine	indication	chorioretinitis (disease)
Sulfadiazine	indication	neuroretinitis
Sulfadiazine	indication	choroiditis
Sulfadiazine	indication	retinitis
Sulfadiazine	indication	congenital toxoplasmosis
Vitamin A	indication	vitamin A deficiency (disease)
Cyanocobalamin	indication	pernicious anemia
Hydroxocobalamin	indication	pernicious anemia
Cobalamin	indication	pernicious anemia
Echothiophate	indication	Stargardt disease
Echothiophate	indication	severe early-childhood-onset retinal dystrophy
Echothiophate	indication	esotropia
Carmustine	indication	brain cancer
Carmustine	indication	embryonal carcinoma
Carmustine	indication	pituicytoma
Carmustine	indication	giant cell glioblastoma
Carmustine	indication	anaplastic astrocytoma
Carmustine	indication	diffuse astrocytoma
Carmustine	indication	protoplasmic astrocytoma
Carmustine	indication	fibrillary astrocytoma
Carmustine	indication	gemistocytic astrocytoma
Carmustine	indication	pleomorphic xanthoastrocytoma
Carmustine	indication	juvenile pilocytic astrocytoma
Carmustine	indication	pilomyxoid astrocytoma
Carmustine	indication	oligodendroglial tumor
Carmustine	indication	anaplastic oligodendroglioma
Carmustine	indication	anaplastic ependymoma
Carmustine	indication	oligoastrocytoma
Carmustine	indication	anaplastic oligoastrocytoma
Carmustine	indication	angiocentric glioma
Carmustine	indication	chordoid glioma of the third ventricle
Carmustine	indication	astroblastoma
Carmustine	indication	ependymoblastoma
Carmustine	indication	neuroepithelial neoplasm
Carmustine	indication	glioblastoma (disease)
Carmustine	indication	peripheral primitive neuroectodermal tumor
Carmustine	indication	embryonal carcinoma of the central nervous system
Vincristine	indication	primary central nervous system lymphoma
Vincristine	indication	primary cutaneous diffuse large B-cell lymphoma, Leg type
Vincristine	indication	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
Vincristine	indication	plasmablastic lymphoma
Vincristine	indication	diffuse large B-cell lymphoma of the central nervous system
Vincristine	indication	T-cell/histiocyte rich large B cell lymphoma
Vincristine	indication	ALK-positive large B-cell lymphoma
Vincristine	indication	primary mediastinal large B-cell lymphoma
Vincristine	indication	intravascular large B-cell lymphoma
Prednisone	indication	diffuse large B-cell lymphoma
Prednisone	indication	primary central nervous system lymphoma
Prednisone	indication	primary cutaneous diffuse large B-cell lymphoma, Leg type
Prednisone	indication	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
Prednisone	indication	plasmablastic lymphoma
Prednisone	indication	diffuse large B-cell lymphoma of the central nervous system
Prednisone	indication	T-cell/histiocyte rich large B cell lymphoma
Prednisone	indication	ALK-positive large B-cell lymphoma
Prednisone	indication	primary mediastinal large B-cell lymphoma
Dexamethasone	indication	diffuse large B-cell lymphoma
Dexamethasone	indication	primary cutaneous diffuse large B-cell lymphoma, Leg type
Dexamethasone	indication	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
Dexamethasone	indication	plasmablastic lymphoma
Dexamethasone	indication	diffuse large B-cell lymphoma of the central nervous system
Dexamethasone	indication	T-cell/histiocyte rich large B cell lymphoma
Dexamethasone	indication	ALK-positive large B-cell lymphoma
Dexamethasone	indication	primary mediastinal large B-cell lymphoma
Doxorubicin	indication	primary central nervous system lymphoma
Doxorubicin	indication	primary cutaneous diffuse large B-cell lymphoma, Leg type
Doxorubicin	indication	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
Doxorubicin	indication	plasmablastic lymphoma
Doxorubicin	indication	T-cell/histiocyte rich large B cell lymphoma
Doxorubicin	indication	ALK-positive large B-cell lymphoma
Doxorubicin	indication	primary mediastinal large B-cell lymphoma
Doxorubicin	indication	intravascular large B-cell lymphoma
Carmustine	indication	diffuse large B-cell lymphoma
Carmustine	indication	primary central nervous system lymphoma
Carmustine	indication	primary cutaneous diffuse large B-cell lymphoma, Leg type
Carmustine	indication	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
Carmustine	indication	plasmablastic lymphoma
Carmustine	indication	diffuse large B-cell lymphoma of the central nervous system
Carmustine	indication	T-cell/histiocyte rich large B cell lymphoma
Carmustine	indication	ALK-positive large B-cell lymphoma
Carmustine	indication	primary mediastinal large B-cell lymphoma
Carmustine	indication	intravascular large B-cell lymphoma
Bleomycin	indication	diffuse large B-cell lymphoma
Bleomycin	indication	primary central nervous system lymphoma
Bleomycin	indication	primary cutaneous diffuse large B-cell lymphoma, Leg type
Bleomycin	indication	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
Bleomycin	indication	plasmablastic lymphoma
Bleomycin	indication	diffuse large B-cell lymphoma of the central nervous system
Bleomycin	indication	T-cell/histiocyte rich large B cell lymphoma
Bleomycin	indication	ALK-positive large B-cell lymphoma
Bleomycin	indication	primary mediastinal large B-cell lymphoma
Bleomycin	indication	intravascular large B-cell lymphoma
Alfacalcidol	indication	renal osteodystrophy
Calcitriol	indication	renal osteodystrophy
Calcifediol	indication	renal osteodystrophy
Fluocinolone acetonide	indication	choroiditis
Dimethyl sulfoxide	indication	interstitial cystitis
Pentosan polysulfate	indication	interstitial cystitis
Docosanol	indication	herpes labialis
Acyclovir	indication	herpes labialis
Penciclovir	indication	herpes labialis
Nimodipine	indication	subarachnoid hemorrhage (disease)
Nimodipine	indication	acquired aneurysmal subarachnoid hemorrhage
Nintedanib	indication	acute interstitial pneumonia
Nintedanib	indication	idiopathic pulmonary fibrosis
Nintedanib	indication	idiopathic interstitial pneumonia
Pirfenidone	indication	idiopathic pulmonary fibrosis
Mitoxantrone	indication	relapsing-remitting multiple sclerosis
Dimethyl fumarate	indication	relapsing-remitting multiple sclerosis
Cladribine	indication	relapsing-remitting multiple sclerosis
Alemtuzumab	indication	relapsing-remitting multiple sclerosis
Fingolimod	indication	relapsing-remitting multiple sclerosis
Daclizumab	indication	relapsing-remitting multiple sclerosis
Interferon beta-1a	indication	relapsing-remitting multiple sclerosis
Interferon beta-1b	indication	relapsing-remitting multiple sclerosis
Peginterferon beta-1a	indication	relapsing-remitting multiple sclerosis
Benzoic acid	indication	dermatomyositis
Aminobenzoic acid	indication	dermatomyositis
Pyridoxine	indication	pyridoxine deficiency anemia
Cefuroxime	indication	impetigo
Cefuroxime	indication	bullous impetigo
Retapamulin	indication	impetigo
Retapamulin	indication	bullous impetigo
Mupirocin	indication	impetigo
Mupirocin	indication	bullous impetigo
Amifampridine	indication	Lambert-Eaton myasthenic syndrome
Guanidine	indication	Lambert-Eaton myasthenic syndrome
Nilotinib	indication	chronic myelogenous leukemia, BCR-ABL1 positive
Dasatinib	indication	chronic myelogenous leukemia, BCR-ABL1 positive
Imatinib	indication	chronic myelogenous leukemia, BCR-ABL1 positive
Ocrelizumab	indication	progressive multiple sclerosis
Cefotaxime	indication	ophthalmia neonatorum
Benzylpenicillin	indication	ophthalmia neonatorum
Tetracycline	indication	ophthalmia neonatorum
Chlortetracycline	indication	ophthalmia neonatorum
Erythromycin	indication	ophthalmia neonatorum
Lactose	indication	lactose intolerance
Riociguat	indication	chronic thromboembolic pulmonary hypertension
Terguride	indication	chronic thromboembolic pulmonary hypertension
Acetylcysteine	indication	bronchiectasis
Acetylcysteine	indication	idiopathic bronchiectasis
Cysteine	indication	bronchiectasis
Cysteine	indication	idiopathic bronchiectasis
Epinephrine	indication	bronchiectasis
Epinephrine	indication	idiopathic bronchiectasis
Norepinephrine	indication	bronchiectasis
Norepinephrine	indication	idiopathic bronchiectasis
Pirbuterol	indication	bronchiectasis
Pirbuterol	indication	idiopathic bronchiectasis
Bitolterol	indication	bronchiectasis
Bitolterol	indication	idiopathic bronchiectasis
Acetylcysteine	indication	amyloidosis (disease)
Acetylcysteine	indication	AH amyloidosis
Acetylcysteine	indication	AL amyloidosis
Tafamidis	indication	amyloidosis (disease)
Tafamidis	indication	AH amyloidosis
Tafamidis	indication	AL amyloidosis
Cysteine	indication	AH amyloidosis
Cysteine	indication	AL amyloidosis
Denosumab	indication	drug-induced osteoporosis
Glycerol phenylbutyrate	indication	urea cycle disorder
Glycerol phenylbutyrate	indication	hyperargininemia
Glycerol phenylbutyrate	indication	argininosuccinic aciduria
Glycerol phenylbutyrate	indication	citrullinemia
Glycerol phenylbutyrate	indication	carbamoyl phosphate synthetase I deficiency disease
Glycerol phenylbutyrate	indication	hyperammonemia due to N-acetylglutamate synthase deficiency
Glycerol phenylbutyrate	indication	neonatal intrahepatic cholestasis due to citrin deficiency
Glycerol phenylbutyrate	indication	acute neonatal citrullinemia type I
Glycerol phenylbutyrate	indication	adult-onset citrullinemia type I
Glycerol phenylbutyrate	indication	citrin deficiency
Phenylbutyric acid	indication	urea cycle disorder
Phenylbutyric acid	indication	hyperargininemia
Phenylbutyric acid	indication	neonatal intrahepatic cholestasis due to citrin deficiency
Phenylbutyric acid	indication	adult-onset citrullinemia type I
Phenylbutyric acid	indication	citrin deficiency
Benzylpenicillin	indication	streptococcal toxic-shock syndrome
Benzylpenicillin	indication	botulism
Benzylpenicillin	indication	wound botulism
Benzylpenicillin	indication	infant botulism
Benzylpenicillin	indication	intestinal botulism
Benzylpenicillin	indication	foodborne botulism
Benzylpenicillin	indication	toxin-mediated infectious botulism
Benzylpenicillin	indication	inhalational botulism
Benzylpenicillin	indication	iatrogenic botulism
Benzylpenicillin	indication	congenital syphilis
Procaine benzylpenicillin	indication	congenital syphilis
Benzylpenicillin	indication	neurosyphilis
Benzylpenicillin	indication	asymptomatic neurosyphilis
Benzylpenicillin	indication	tabes dorsalis
Procaine benzylpenicillin	indication	neurosyphilis
Procaine benzylpenicillin	indication	asymptomatic neurosyphilis
Procaine benzylpenicillin	indication	tabes dorsalis
Benzylpenicillin	indication	pasteurellosis
Benzylpenicillin	indication	Pasteurella multocida infectious disease
Benzylpenicillin	indication	latent yaws
Benzylpenicillin	indication	tetanus
Diazepam	indication	tetanus
Benzylpenicillin	indication	aspiration pneumonia (disease)
Benzylpenicillin	indication	pneumonitis
Mezlocillin	indication	aspiration pneumonia (disease)
Mezlocillin	indication	pneumonitis
Azlocillin	indication	aspiration pneumonia (disease)
Azlocillin	indication	pneumonitis
Ticarcillin	indication	aspiration pneumonia (disease)
Ticarcillin	indication	pneumonitis
Clindamycin	indication	aspiration pneumonia (disease)
Clindamycin	indication	pneumonitis
Benzylpenicillin	indication	erysipeloid
Procaine benzylpenicillin	indication	erysipeloid
Benzylpenicillin	indication	diphtheria
Procaine benzylpenicillin	indication	diphtheria
Erythromycin	indication	diphtheria
Benzylpenicillin	indication	rat-bite fever
Procaine benzylpenicillin	indication	latent syphilis
Benzylpenicillin	indication	pinta disease
Procaine benzylpenicillin	indication	pinta disease
Benzylpenicillin	indication	bejel
Benzylpenicillin	indication	Treponema infectious disease
Procaine benzylpenicillin	indication	bejel
Procaine benzylpenicillin	indication	Treponema infectious disease
Benzylpenicillin	indication	cervicofacial actinomycosis
Benzylpenicillin	indication	lung abscess (disease)
Benzylpenicillin	indication	tertiary lesion of yaws
Benzylpenicillin	indication	meningococcemia
Tasimelteon	indication	non-24-hour sleep-wake syndrome
Lisdexamfetamine	indication	binge eating disorder
Selumetinib	indication	neurofibromatosis
Catridecacog	indication	factor XIII, A subunit, deficiency
Gabapentin	indication	postherpetic neuralgia
Gabapentin enacarbil	indication	postherpetic neuralgia
Capsaicin	indication	postherpetic neuralgia
Pregabalin	indication	postherpetic neuralgia
Lidocaine	indication	postherpetic neuralgia
Cysteamine	indication	cystinosis
Cysteamine	indication	nephropathic cystinosis
Cyclophosphamide	indication	lymphoma
Cyclophosphamide	indication	primary central nervous system lymphoma
Cyclophosphamide	indication	lymphosarcoma
Tenoxicam	indication	arthritic joint disease
Tenoxicam	indication	arthropathy
Proglumetacin	indication	arthritic joint disease
Testosterone undecanoate	indication	hypogonadism
Testosterone undecanoate	indication	primary ovarian failure
Testosterone undecanoate	indication	hypogonadotropic hypogonadism with or without anosmia
Testosterone undecanoate	indication	hypogonadotropic hypogonadism
Testosterone	indication	hypogonadism
Tafamidis	indication	ATTRV122I amyloidosis
Acyclovir	indication	herpes simplex encephalitis
Acyclovir	indication	genital herpes
Tolazoline	indication	vascular disease
Nylidrin	indication	vascular disease
Isoxsuprine	indication	vascular disease
Acetazolamide	indication	altitude sickness
Phenylephrine	indication	proctitis
Zinc acetate	indication	proctitis
Phenylmercuric nitrate	indication	proctitis
Hydrocortisone	indication	proctitis
Zinc oxide	indication	proctitis
Ferric oxide	indication	proctitis
Methotrexate	indication	lung cancer
Methotrexate	indication	lung neoplasm
Vindesine	indication	lung cancer
Vindesine	indication	lung neoplasm
Mechlorethamine	indication	lung cancer
Mechlorethamine	indication	lung neoplasm
Lonidamine	indication	lung cancer
Lonidamine	indication	lung neoplasm
Doxorubicin	indication	lung cancer
Doxorubicin	indication	lung neoplasm
Talaporfin	indication	lung cancer
Talaporfin	indication	lung neoplasm
Methotrexate	indication	Burkitt lymphoma
Vincristine	indication	Burkitt lymphoma
Dexamethasone	indication	Burkitt lymphoma
Miltefosine	indication	mucocutaneous leishmaniasis
Miltefosine	indication	visceral leishmaniasis
Amphotericin B	indication	leishmaniasis
Lindane	indication	scabies
Lindane	indication	mite infestation
Permethrin	indication	scabies
Permethrin	indication	Norwegian scabies
Permethrin	indication	mite infestation
Crotamiton	indication	scabies
Crotamiton	indication	mite infestation
Phenothrin	indication	scabies
Phenothrin	indication	Norwegian scabies
Phenothrin	indication	mite infestation
Lidocaine	indication	scabies
Lidocaine	indication	Norwegian scabies
Lidocaine	indication	mite infestation
Biotin	indication	nutritional biotin deficiency
Tetrabenazine	indication	Huntington disease
Tetrabenazine	indication	Huntington disease-like
Tetrabenazine	indication	juvenile Huntington disease
Tetrabenazine	indication	Huntington disease-like syndrome due to C9ORF72 expansions
Deutetrabenazine	indication	Huntington disease
Deutetrabenazine	indication	Huntington disease-like
Deutetrabenazine	indication	juvenile Huntington disease
Deutetrabenazine	indication	Huntington disease-like syndrome due to C9ORF72 expansions
Deutetrabenazine	indication	McLeod neuroacanthocytosis syndrome
Promazine	indication	oppositional defiant disorder (disease)
Chlorpromazine	indication	oppositional defiant disorder (disease)
Perphenazine	indication	mixed anxiety and depressive disorder
Chlordiazepoxide	indication	mixed anxiety and depressive disorder
Amitriptyline	indication	mixed anxiety and depressive disorder
Alprazolam	indication	mixed anxiety and depressive disorder
Maprotiline	indication	mixed anxiety and depressive disorder
Caffeine	indication	cluster headache syndrome
Caffeine	indication	paroxysmal Hemicrania
Caffeine	indication	hemicrania continua
Dihydroergotamine	indication	cluster headache syndrome
Dihydroergotamine	indication	paroxysmal Hemicrania
Dihydroergotamine	indication	hemicrania continua
Phenobarbital	indication	cluster headache syndrome
Phenobarbital	indication	paroxysmal Hemicrania
Phenobarbital	indication	hemicrania continua
Ergotamine	indication	cluster headache syndrome
Ergotamine	indication	paroxysmal Hemicrania
Ergotamine	indication	hemicrania continua
Sumatriptan	indication	cluster headache syndrome
Sumatriptan	indication	paroxysmal Hemicrania
Sumatriptan	indication	hemicrania continua
Phenytoin	indication	primary motor cortex epilepsy
Mephenytoin	indication	primary motor cortex epilepsy
Vincristine	indication	rhabdomyosarcoma (disease)
Dactinomycin	indication	rhabdomyosarcoma (disease)
Vincristine	indication	kidney Wilms tumor
Vincristine	indication	Wilms tumor
Vincristine	indication	adenosarcoma
Dactinomycin	indication	kidney Wilms tumor
Dactinomycin	indication	Wilms tumor
Dactinomycin	indication	adenosarcoma
Doxorubicin	indication	kidney Wilms tumor
Doxorubicin	indication	Wilms tumor
Epirubicin	indication	breast carcinoma
Cyclophosphamide	indication	breast carcinoma
Cyclophosphamide	indication	breast neoplasm
Paclitaxel	indication	breast neoplasm
Doxorubicin	indication	breast carcinoma
Doxorubicin	indication	breast neoplasm
Ixabepilone	indication	breast carcinoma
Ixabepilone	indication	breast neoplasm
